PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),SR (W/mt2),BP (mmHg),AQI,AQI_Category,City
12.545,20.6525,13.095,36.22,29.4275,23.52,1.01,0.5475,7.24,3.4975,24.3625,27.24,99.34,0.4875,136.3475,0.0,,45.3,Good,Thane
14.105,25.265,13.36,35.6725,29.3525,23.6925,0.8675,0.3775,7.875,5.57,23.6825,27.3725,99.34,0.72,161.2375,0.0,,44.6,Good,Thane
17.1,23.31,9.34,35.01,25.78,21.79,0.84,0.31,8.43,5.92,22.99,27.37,99.34,0.76,154.93,0.0,,43.8,Good,Thane
17.083342,23.31112,9.318286,34.951286,25.731905,21.763,0.83947617,0.30978572,8.492596,5.9091177,22.947739,27.369095,99.34,0.7591905,154.94507,0.0,,43.7,Good,Thane
16.866776,23.325666,9.036,34.188,25.106667,21.412,0.8326667,0.307,9.306334,5.7676473,22.398346,27.357334,99.34,0.74866664,155.141,0.0,,42.7,Good,Thane
16.600233,23.34357,8.688571,33.248573,24.337143,20.98,0.8242857,0.30357143,10.3078575,5.593529,21.72217,27.342857,99.34,0.73571426,155.38214,0.0,,41.6,Good,Thane
16.33369,23.361477,8.341143,32.309143,23.56762,20.548,0.81590474,0.30014285,11.309381,5.4194117,21.045992,27.32838,99.34,0.7227619,155.62329,0.0,,40.4,Good,Thane
16.06715,23.379381,7.9937143,31.369715,22.798096,20.116,0.8075238,0.29671428,12.3109045,5.245294,20.369816,27.313904,99.34,0.70980954,155.86443,0.0,,39.2,Good,Thane
15.800608,23.397285,7.6462855,30.430286,22.028572,19.684,0.79914284,0.29328573,13.312428,5.0711765,19.69364,27.299429,99.34,0.69685715,156.10558,0.0,,38.0,Good,Thane
15.567383,23.412952,7.3422856,29.608286,21.355238,19.306,0.7918095,0.2902857,14.188762,4.9188237,19.101986,27.286762,99.34,0.6855238,156.31657,0.0,,37.0,Good,Thane
,23.78,0.22,10.35,5.58,10.45,0.62,0.22,34.72,,,26.99,99.34,0.42,161.26,0.0,,34.7,Good,Thane
8.176666,22.255,0.39,11.3875,6.2625,11.0525,0.8025,0.19,38.41,,,28.0425,96.715,0.8675,202.5325,0.0,,38.4,Good,Thane
7.7,20.925,1.42,12.825,7.84,11.36,0.3025,0.205,36.61,,,28.58,91.655,0.6275,215.27,0.0,,36.6,Good,Thane
9.935,20.19,1.595,14.3225,8.7625,12.6375,0.655,0.2125,35.0925,,,28.3025,93.96,0.5925,205.215,0.0,,35.1,Good,Thane
10.485,22.0225,1.585,17.16,10.2375,14.0525,0.7875,0.2275,30.7125,,,28.6275,93.145,0.365,214.1675,0.0,,30.7,Good,Thane
8.555,27.0,2.3525,10.57,7.41,12.29,0.8975,0.215,40.5775,,,27.125,96.9775,1.04,254.2375,0.0,,40.6,Good,Thane
8.275,25.925,2.1725,11.955,7.99,12.7275,0.67,0.255,42.0725,,,27.3525,95.5425,0.7625,219.195,10.425,,42.1,Good,Thane
7.735,24.9875,2.29,12.2575,8.24,12.945,0.675,0.255,44.8275,,,27.0925,95.6475,0.7525,232.53,2.05,,44.8,Good,Thane
6.705,24.84,3.29,13.975,9.94,13.7825,0.7775,0.2775,41.865,0.0,0.0,27.5675,94.745,0.705,230.1675,30.45,,41.9,Good,Thane
7.95,21.8925,4.025,11.295,9.1275,13.245,0.8475,0.2525,41.2825,0.0,0.0,28.595,90.5175,0.705,258.085,107.525,,41.3,Good,Thane
8.655,21.775,4.01,11.665,9.31,13.53,1.09,0.245,40.54,0.51,21.6575,29.77,86.705,0.925,261.62,229.0,,40.5,Good,Thane
7.72,25.3525,3.3675,9.8275,7.83,12.4425,1.5775,0.215,41.5475,0.3125,7.415,30.34,83.3075,0.8825,255.3875,252.825,,41.5,Good,Thane
7.4225,28.995,2.61,11.785,8.25,12.915,1.2925,0.2325,39.78,0.0,0.0,27.7925,95.7925,0.9125,252.065,13.0,,39.8,Good,Thane
6.235,27.2,3.7175,13.215,9.885,14.0175,1.13,0.2275,41.2925,0.5875,8.14,26.7525,99.3125,0.9675,260.67,3.725,,41.3,Good,Thane
6.8575,22.8925,4.495,12.7275,10.2525,13.8425,1.1475,0.2275,42.65,0.1925,3.59,27.1,99.315,0.7675,264.1725,26.1,,42.6,Good,Thane
11.055,20.74,4.145,16.19,11.7825,15.8575,1.205,0.2575,36.675,0.3225,5.7625,26.83,99.2825,0.7925,262.22,0.0,,36.7,Good,Thane
13.2375,21.1225,4.085,12.645,9.8825,15.145,1.0525,0.2375,41.2675,0.005,4.9225,27.995,96.04,0.7375,255.1075,0.0,,41.3,Good,Thane
11.01,26.07,1.94,14.21,8.975,14.555,1.1725,0.29,39.5025,0.0175,0.0,28.865,88.6325,0.6175,236.93,0.0,,39.5,Good,Thane
12.065,29.21,1.8975,21.89,12.96,16.98,1.27,0.3675,31.76,0.945,8.1825,28.8125,89.44,0.6425,206.265,0.0,,31.8,Good,Thane
