PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),SR (W/mt2),BP (mmHg),AQI,AQI_Category,City
124.25,260.0,20.275,99.7,69.5,28.375,14.825,3.3775,15.575,,,20.85,68.0,0.575,251.5,11.5,708.25,304.2,Very Poor,bhopal
146.75,294.0,39.225,99.175,84.65,28.775,13.1,4.3175,9.7,,,20.125,71.75,0.475,186.25,10.0,708.0,321.4,Very Poor,bhopal
170.0,355.5,15.125,72.75,50.95,25.55,13.225,2.645,23.275,,,19.8,73.0,1.0,311.0,11.25,708.0,339.1,Very Poor,bhopal
119.25,248.5,4.1,41.175,25.275,20.525,15.775,1.425,49.025,,,19.225,72.5,1.1,177.25,11.5,708.0,297.5,Poor,bhopal
103.5,212.75,3.625,39.35,23.85,21.45,15.2,1.205,50.625,,,18.575,74.5,1.625,177.5,11.75,708.0,245.6,Poor,bhopal
106.25,203.75,2.55,25.225,15.5,22.675,17.95,0.9875,63.15,,,17.8,78.5,1.675,162.5,10.25,708.0,254.6,Poor,bhopal
102.0,158.5,2.3,21.05,13.05,23.825,16.0,0.9625,62.2,,,17.25,82.0,1.65,196.75,10.5,708.0,240.6,Poor,bhopal
104.5,151.0,1.775,22.375,13.35,24.975,14.575,0.955,56.0,,,16.775,84.75,1.725,133.5,9.75,708.0,248.8,Poor,bhopal
103.0,149.5,2.425,20.675,12.975,26.5,11.875,0.925,52.525,,,16.275,87.25,0.9,173.75,11.75,708.0,243.9,Poor,bhopal
102.75,143.5,2.075,22.675,13.725,26.475,10.625,0.9075,50.5,,,15.975,87.75,0.55,186.5,9.75,708.0,243.1,Poor,bhopal
102.25,142.25,2.5,23.2,14.4,26.7,11.125,0.985,46.425,,,15.75,88.0,0.9,218.5,9.75,708.0,241.4,Poor,bhopal
106.25,160.0,3.8,30.4,19.25,25.75,11.075,1.19,34.525,,,15.8,87.75,0.6,81.25,27.5,708.0,254.6,Poor,bhopal
114.5,180.75,3.325,29.025,18.125,24.525,13.55,1.195,58.2,,,18.15,77.75,0.5,130.0,307.25,708.0,281.8,Poor,bhopal
109.25,173.0,3.525,28.95,18.25,23.3,19.7,1.345,68.625,,,20.775,66.0,0.725,146.0,465.75,708.0,264.5,Poor,bhopal
102.75,174.5,4.175,31.0,19.875,23.35,22.1,1.37,79.475,,,22.575,58.5,0.775,156.0,495.0,708.0,243.1,Poor,bhopal
