PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),SR (W/mt2),BP (mmHg),AQI,AQI_Category,City
17.0,33.75,1.075,7.425,4.825,7.8,6.7,0.355,20.97,,0.15,,71.25,2.875,237.0,15.0,,33.8,Good,Chennai
10.75,21.25,1.45,12.075,7.6,5.55,6.75,0.4525,12.785,,0.125,,72.5,1.9,258.25,15.0,,22.6,Good,Chennai
18.0,29.25,1.55,9.2,6.175,5.775,6.7,0.445,14.555,,0.1,,72.25,1.8,264.5,15.0,,30.0,Good,Chennai
13.0,23.75,0.95,7.15,4.575,8.95,8.8,0.475,17.4925,,0.275,,70.75,0.975,256.25,27.5,,23.8,Good,Chennai
12.0,27.5,3.175,9.625,7.725,26.85,13.825,0.4875,76.685,,0.2,,70.5,0.7,260.0,78.25,,77.2,Satisfactory,Chennai
20.5,33.0,2.65,6.425,5.575,21.325,10.6,0.38,16.3625,,0.1,,68.0,2.025,239.5,218.25,,34.2,Good,Chennai
1.0,9.25,1.8,6.65,4.925,17.65,9.175,0.3425,15.29,,0.10086207,,68.0,2.45,244.0,127.0,,17.1,Good,Chennai
1.25,10.75,2.725,7.325,6.075,13.075,7.4,0.3875,16.365,,0.10517241,,69.75,2.0,215.5,175.5,,19.4,Good,Chennai
3.0,14.5,1.875,5.375,4.35,6.25,4.975,0.55,8.87,,0.10977011,,72.5,2.25,222.75,157.0,,27.5,Good,Chennai
5.75,18.25,1.825,6.4,4.95,5.875,5.1,0.6125,15.975,,0.11436781,,71.5,2.075,214.5,128.0,,30.6,Good,Chennai
6.0,15.25,1.875,5.55,4.55,5.35,5.425,0.6275,18.67,,0.118965514,,71.75,2.075,206.0,134.5,,31.4,Good,Chennai
7.5,11.75,1.275,4.95,3.475,6.825,5.625,0.55,14.65,,0.123563215,,70.75,2.25,232.0,155.0,,27.5,Good,Chennai
3.0,9.0,2.375,5.25,4.7,24.0,8.225,0.35,35.2325,,0.1270115,,68.0,1.975,209.25,130.5,,35.2,Good,Chennai
3.0,10.75,2.0,5.25,4.375,20.875,6.275,0.33,17.4925,,,,68.75,2.35,204.5,63.5,,17.5,Good,Chennai
4.15,6.5,1.65,5.675,4.325,16.975,5.775,0.3175,15.6325,,,,68.5,2.575,214.25,16.25,,15.9,Good,Chennai
19.1,12.0,2.2,6.125,5.025,13.475,5.575,0.3375,16.61,,,,69.75,2.15,222.5,14.5,,31.8,Good,Chennai
35.25,41.75,1.9,6.5,5.025,5.825,4.725,0.34,15.48,,,,72.0,2.175,214.0,14.5,,59.6,Satisfactory,Chennai
51.75,57.0,1.525,5.225,4.025,5.55,4.4,0.3375,15.6825,,,,72.0,2.275,218.75,15.0,,86.5,Satisfactory,Chennai
14.0,21.25,1.325,4.8,3.625,5.25,4.925,0.3375,20.1375,,,,70.75,2.4,205.75,15.0,,23.3,Good,Chennai
2.5,12.75,0.7,3.8,2.45,6.425,4.975,0.3275,17.395,,,,69.75,2.475,199.25,16.0,,17.4,Good,Chennai
4.0,10.75,1.725,4.5,3.6,22.8,6.75,0.31,81.5375,,,,69.0,2.025,203.25,15.0,,81.9,Satisfactory,Chennai
4.0,5.75,1.85,3.4,3.275,20.4,5.75,0.2775,17.8375,,,,68.5,2.675,196.0,15.0,,17.8,Good,Chennai
4.2777777,2.25,1.45,3.75,3.15,17.0,5.275,0.265,15.5825,,,,68.25,2.725,198.0,15.25,,15.6,Good,Chennai
7.888889,2.75,2.2,3.6,3.7,13.3,5.175,0.2425,16.61,,,,69.0,2.175,192.5,15.5,,16.6,Good,Chennai
12.333333,5.25,1.5,3.925,3.25,7.4,4.625,0.345,18.62,,,,72.5,0.85,182.5,15.5,,20.6,Good,Chennai
25.5,27.0,3.2,10.175,8.025,7.35,4.775,0.5675,13.575,,,,72.75,0.35,185.0,16.0,,42.5,Good,Chennai
46.5,51.25,3.3,10.025,8.05,5.275,5.225,0.55,19.5025,,,,72.75,0.575,92.25,15.5,,78.0,Satisfactory,Chennai
6.25,16.75,2.4,11.6,8.1,5.95,5.775,0.585,21.705,,,,71.75,0.45,92.5,23.25,,29.2,Good,Chennai
6.75,19.0,5.5,12.55,11.125,21.5,9.05,0.575,80.8975,,0.125,,70.0,0.875,122.75,185.0,,81.3,Satisfactory,Chennai
6.0,15.0,3.625,7.5,6.875,20.975,7.975,0.4275,17.985,,0.1,,69.0,3.0,181.75,326.0,,21.4,Good,Chennai
6.0,3.0,2.325,5.625,4.9,16.45,7.075,0.3925,14.7975,,0.10625,,68.25,2.4,187.25,364.25,,19.6,Good,Chennai
6.0,4.0,3.075,5.475,5.375,13.15,6.375,0.3775,15.875,,0.1375,,69.0,3.175,231.5,222.25,,18.9,Good,Chennai
6.0,8.25,1.55,6.875,4.875,5.725,4.725,0.3875,13.375,,0.17083333,,71.5,2.5,246.5,34.5,,19.4,Good,Chennai
6.0,12.25,2.0,9.875,6.9,5.325,4.775,0.5075,19.4525,,0.14791666,,71.5,1.925,237.75,62.75,,25.4,Good,Chennai
6.75,14.25,2.05,11.65,7.925,4.975,4.975,0.6275,13.4225,,0.2,,71.75,0.975,213.25,35.5,,31.4,Good,Chennai
10.5,20.0,3.4,18.6,12.7,4.95,5.775,0.835,16.8075,,0.325,,71.0,0.875,213.0,45.25,,41.8,Good,Chennai
13.75,24.75,4.775,25.075,17.2,19.075,8.65,0.9625,42.825,,0.675,,70.0,1.025,279.75,30.0,,48.1,Good,Chennai
9.75,20.25,4.025,15.975,11.775,19.3,7.875,0.7575,17.2475,,0.825,,68.0,1.8,239.0,16.0,,37.9,Good,Chennai
8.5,15.5,2.65,12.925,9.0,16.025,7.825,0.655,15.1875,,0.3,,69.75,1.125,144.75,16.0,,32.8,Good,Chennai
7.0,8.0,5.525,21.05,15.7,11.95,7.0,0.9675,15.4325,,0.475,,70.25,0.35,139.75,16.0,,48.4,Good,Chennai
15.0,29.25,8.075,22.5,18.55,6.15,5.5,1.3625,13.8175,,1.25,,72.75,0.3,140.0,16.0,,68.8,Satisfactory,Chennai
36.5,52.5,13.525,21.55,22.45,5.0,5.725,1.41,17.5875,,1.45,,72.75,0.4,140.75,16.0,,71.1,Satisfactory,Chennai
29.0,45.0,9.7,14.3,15.5,5.5,5.65,1.035,19.3075,,1.25,,71.5,1.125,254.25,16.0,,52.7,Satisfactory,Chennai
28.75,35.75,6.925,14.65,13.45,5.45,6.025,0.9125,28.125,,0.875,,71.25,1.05,256.5,16.0,,47.9,Good,Chennai
22.5,28.5,6.025,15.45,13.175,18.0,7.975,0.81,36.505,,0.8,,69.5,0.925,261.25,16.0,,40.5,Good,Chennai
5.0,13.75,6.175,11.9,11.375,18.7,7.2,0.6825,15.6325,,0.675,,69.5,0.675,264.0,16.0,,34.1,Good,Chennai
2.25,9.25,5.475,10.25,9.9,15.325,6.625,0.635,14.65,,0.7,,69.5,0.5,264.0,16.0,,31.8,Good,Chennai
3.0,7.0,5.625,9.55,9.65,12.825,5.95,0.615,15.485,,0.525,,70.25,0.475,264.0,16.0,,30.8,Good,Chennai
7.25,12.5,3.925,8.575,7.725,7.95,5.3,0.63,16.86,,0.55,,72.75,0.7,264.0,16.0,,31.5,Good,Chennai
21.75,35.0,4.15,8.225,7.7,5.575,4.85,0.6325,13.085,,0.525,,72.25,0.575,263.25,16.0,,36.2,Good,Chennai
28.25,49.0,4.425,10.2,8.975,5.025,5.225,0.67,18.18,,0.475,,72.5,1.275,263.5,16.0,,49.0,Good,Chennai
28.75,33.0,3.725,8.275,7.475,5.875,5.7,0.6275,40.62,,0.325,,72.25,1.25,263.75,42.25,,47.9,Good,Chennai
15.25,17.25,3.675,8.3,7.4,16.85,7.725,0.505,28.81,,0.1,,68.75,1.3,267.0,106.5,,28.8,Good,Chennai
4.5,8.0,4.775,9.125,8.7,18.525,6.9,0.5125,15.2875,,0.1,,68.75,1.2,279.0,102.0,,25.6,Good,Chennai
6.0,15.25,4.675,8.65,8.375,15.25,6.175,0.55,14.6525,,0.10789473,,68.75,1.525,284.25,207.0,,27.5,Good,Chennai
6.5,20.75,5.4,11.55,10.5,12.5,5.8,0.5225,15.0925,,0.12894736,,68.75,2.5,258.25,322.25,,26.1,Good,Chennai
8.0,26.0,2.6,5.375,5.0,5.9,4.875,0.405,11.365,,0.15,,71.25,2.925,237.25,446.25,,26.0,Good,Chennai
8.75,23.5,2.075,5.4,4.55,5.175,5.1,0.4575,18.375,,0.17105263,,72.0,3.15,224.25,551.75,,23.5,Good,Chennai
11.75,17.5,2.075,4.55,4.05,4.875,5.225,0.4575,18.13,,0.19210526,,71.25,3.025,213.0,446.75,,22.9,Good,Chennai
13.75,22.5,1.6,4.8,3.875,4.85,5.575,0.455,21.0225,,0.21315789,,70.75,2.7,216.0,238.75,,22.9,Good,Chennai
11.0,24.75,1.575,6.2,4.425,13.675,6.9,0.3575,80.555,,0.2263158,,68.5,2.35,202.75,217.75,,80.9,Satisfactory,Chennai
4.0,26.0,2.35,7.1,5.65,17.725,5.9,0.3025,18.325,,,,69.0,2.075,217.25,89.25,,26.0,Good,Chennai
2.25,26.75,2.0,9.4,6.6,14.55,5.575,0.39,15.385,,,,68.25,1.45,204.5,16.5,,26.8,Good,Chennai
11.0,42.0,2.775,12.65,8.975,12.4,5.05,0.495,16.4175,,0.2,,69.75,1.0,212.0,14.0,,42.0,Good,Chennai
26.5,53.5,2.75,13.4,9.325,5.825,4.775,0.675,20.58,,0.375,,72.5,0.8,212.0,14.0,,54.4,Satisfactory,Chennai
23.25,47.0,1.75,11.35,7.45,6.85,5.575,0.665,74.87,,0.425,,69.25,1.4,205.5,15.25,,75.4,Satisfactory,Chennai
9.75,30.5,4.25,7.7,7.55,8.1,5.875,0.6225,13.9675,,0.25,,71.0,1.875,197.0,14.0,,31.1,Good,Chennai
11.5,24.75,1.925,7.6,5.6,5.45,4.8,0.555,10.39,,0.1,,72.0,0.975,180.75,15.0,,27.7,Good,Chennai
9.0,18.75,1.175,9.35,5.9,6.15,5.3,0.535,12.835,,0.175,,71.25,0.3,180.0,15.0,,26.8,Good,Chennai
6.0,12.5,3.525,11.4,8.9,16.075,5.975,0.55,31.75,,0.575,,70.0,0.3,180.0,15.0,,31.8,Good,Chennai
9.25,18.75,7.25,16.175,14.425,16.175,5.725,0.615,15.435,,0.775,,70.0,0.5,180.0,15.0,,30.8,Good,Chennai
17.25,33.75,7.025,15.0,13.675,14.225,5.175,0.5675,14.5525,,0.575,,69.25,0.6,180.75,15.0,,33.8,Good,Chennai
11.5,34.25,5.725,9.85,9.925,12.875,4.55,0.515,12.395,,0.3,,70.75,0.4,181.5,15.0,,34.2,Good,Chennai
13.0,33.0,4.7,8.575,8.375,5.7,3.925,0.5975,11.365,,0.45,,72.5,0.4,181.0,15.0,,33.0,Good,Chennai
28.25,52.75,6.25,11.475,11.225,6.875,4.15,0.7525,12.005,,0.3,,72.5,0.6,181.25,15.0,,53.7,Satisfactory,Chennai
66.0,95.0,12.7,14.1,17.775,9.725,4.475,1.0,13.7225,0.13333334,0.475,,72.5,0.6,215.75,51.25,,120.8,Moderate,Chennai
103.5,130.0,8.775,11.05,13.0,6.675,5.2,0.825,22.1,0.1,0.525,,72.0,0.575,254.0,169.0,,245.6,Poor,Chennai
41.25,65.25,8.725,11.6,13.25,20.275,6.95,0.7025,29.9875,0.10021866,0.175,,69.25,0.925,257.5,254.25,,69.4,Satisfactory,Chennai
24.0,61.75,5.475,9.425,9.425,17.025,6.425,0.6075,15.73,0.10306122,0.1,,68.5,1.725,247.5,362.0,,62.5,Satisfactory,Chennai
6.25,34.0,2.65,7.7,6.25,14.25,5.85,0.5275,15.2875,0.10655977,0.10357143,,68.0,2.25,231.0,408.25,,34.0,Good,Chennai
7.25,16.0,3.1,6.65,6.025,11.225,5.15,0.455,14.9475,0.11005831,0.12142857,,69.0,2.4,213.25,357.0,,22.8,Good,Chennai
8.25,18.0,1.975,4.75,4.1,5.325,4.05,0.4175,9.41,0.113556854,0.1404762,,71.5,2.75,216.5,488.25,,20.9,Good,Chennai
8.75,21.75,1.7,4.6,3.825,5.05,4.275,0.4275,20.48,0.117055394,0.15952381,,72.5,2.75,226.5,427.25,,21.8,Good,Chennai
8.5,16.25,1.625,5.175,4.1,4.875,4.5,0.44,18.0325,0.12011662,0.17857143,,72.0,2.5,232.25,330.5,,22.0,Good,Chennai
9.0,21.0,1.475,4.925,3.625,6.65,4.65,0.4325,24.94,,0.19761905,,70.75,2.4,228.0,179.25,,24.9,Good,Chennai
5.0,23.5,2.0,7.125,5.425,24.725,6.025,0.2875,89.6225,,0.21190476,,67.75,2.175,232.25,104.0,,89.8,Satisfactory,Chennai
3.25,22.75,2.225,8.875,6.55,14.075,4.925,0.315,14.3575,,,,69.0,1.85,236.0,22.75,,22.8,Good,Chennai
12.0,28.75,2.5,8.95,6.8,11.85,4.975,0.37,14.11,,,,68.25,1.675,232.0,14.0,,28.8,Good,Chennai
23.25,38.75,2.125,9.3,6.675,12.75,5.1,0.44,13.7675,,,,68.5,1.475,237.5,14.0,,38.8,Good,Chennai
12.75,33.25,2.85,7.875,6.525,10.6,4.575,0.4575,14.8,,0.3,,70.0,1.75,235.5,14.0,,33.2,Good,Chennai
15.5,30.0,1.95,7.275,5.5,6.025,4.125,0.4675,9.8,,0.1,,71.25,1.7,217.75,14.0,,30.0,Good,Chennai
16.75,33.5,1.85,6.275,4.85,5.975,4.35,0.4325,12.6925,,0.1,,70.75,1.625,218.0,14.0,,33.5,Good,Chennai
14.5,23.5,1.625,5.0,4.0,6.025,4.65,0.395,11.8125,,0.10821918,,72.5,1.325,217.5,14.0,,24.2,Good,Chennai
8.5,15.75,0.625,5.125,3.25,12.175,5.6,0.375,42.925,,0.13013698,,70.5,1.4,207.25,14.0,,42.9,Good,Chennai
4.0,13.75,2.7,4.35,4.5,23.6,6.95,0.3525,48.7575,,0.1520548,,68.5,1.525,187.25,14.0,,48.8,Good,Chennai
4.0,9.25,1.9,4.125,3.75,19.15,6.025,0.3425,16.81,,0.1739726,,68.75,1.725,190.0,14.0,,17.1,Good,Chennai
3.25,9.0,1.65,4.05,3.55,18.4,5.575,0.3375,13.4775,,0.19589041,,68.0,1.4,197.25,14.0,,16.9,Good,Chennai
2.5,14.5,2.9,4.75,4.875,11.125,5.2,0.35,13.67,,0.21780822,,70.5,1.325,203.25,14.0,,17.5,Good,Chennai
6.75,14.75,1.6,4.75,3.8,5.925,4.9,0.4225,11.3675,,0.23150685,,73.0,1.25,212.75,14.0,,21.1,Good,Chennai
6.0,21.5,1.725,6.725,5.05,5.2,4.6,0.49,9.945,,,,72.0,1.025,224.5,61.0,,24.5,Good,Chennai
7.0,23.5,2.15,6.15,5.05,5.225,5.1,0.53,12.8375,,,,71.75,1.6,229.0,155.25,,26.5,Good,Chennai
9.0,16.75,1.05,5.1,3.55,10.675,6.025,0.4875,54.49,,,,70.0,2.05,220.5,320.75,,55.4,Satisfactory,Chennai
6.0,19.5,3.4,5.05,5.45,23.25,6.9,0.365,36.6025,,,,68.0,2.4,217.5,426.25,,36.6,Good,Chennai
6.0,19.5,2.55,5.7,5.075,18.1,5.925,0.3425,15.3375,,,,68.5,2.625,224.0,502.5,,19.5,Good,Chennai
5.5,16.75,2.125,5.125,4.45,14.9,5.3,0.3175,14.3075,,,,67.5,2.525,233.5,436.75,,16.8,Good,Chennai
4.0,22.25,2.85,4.6,4.775,11.35,5.1,0.295,11.5175,,,,70.0,2.8,231.0,462.75,,22.2,Good,Chennai
5.5,23.25,1.825,4.45,3.85,5.45,4.725,0.31,16.565,,,,72.0,2.525,240.5,304.75,,23.2,Good,Chennai
9.25,21.75,1.575,4.65,3.75,5.225,4.85,0.3725,25.6275,,,,72.0,2.65,239.25,338.5,,25.6,Good,Chennai
6.75,17.5,2.225,4.75,4.35,4.95,5.15,0.395,18.9125,,,,72.0,2.375,234.25,209.75,,19.8,Good,Chennai
5.5,25.5,1.1,5.625,3.725,8.075,5.35,0.3975,25.43,,,,69.25,2.15,228.5,114.25,,25.5,Good,Chennai
4.0,28.5,1.9,10.775,7.25,19.9,5.9,0.3225,31.75,,0.6,,68.25,1.85,225.0,19.75,,31.8,Good,Chennai
4.0,35.75,2.425,10.2,7.4,18.275,5.575,0.3825,15.1425,,0.6,,68.0,1.55,216.75,14.0,,35.8,Good,Chennai
4.0,45.75,2.4,10.825,7.725,15.175,5.25,0.5225,14.1125,,0.625,,68.75,1.325,208.25,14.0,,45.8,Good,Chennai
6.0,46.5,3.175,9.425,7.575,11.225,5.1,0.5625,15.045,,0.45,,70.0,1.4,222.5,14.0,,46.5,Good,Chennai
13.0,34.5,2.25,9.55,6.925,5.95,5.15,0.5275,7.0075,,0.5,,72.25,1.05,224.0,14.0,,34.5,Good,Chennai
15.75,36.0,2.4,8.45,6.425,5.275,5.025,0.4825,15.78,,0.3,,70.75,1.025,224.0,14.0,,36.0,Good,Chennai
12.75,26.75,1.65,7.75,5.45,4.75,5.05,0.465,16.5625,,0.125,,72.75,0.825,224.0,14.0,,26.8,Good,Chennai
6.25,24.25,1.025,8.3,5.225,8.65,5.95,0.4175,24.795,,0.125,,71.25,0.65,224.5,14.0,,24.8,Good,Chennai
6.25,18.5,3.0,9.775,7.65,22.625,7.9,0.3925,33.025,,0.1,,69.75,0.3,225.0,14.0,,33.0,Good,Chennai
4.5,23.5,2.975,12.25,8.925,18.375,7.0,0.41,15.09,,0.1,,70.25,0.3,225.0,14.0,,23.5,Good,Chennai
10.5,50.0,3.9,13.725,10.425,18.175,6.5,0.4725,13.325,,0.15555556,,69.5,0.3,225.0,14.0,,50.0,Good,Chennai
28.0,64.5,6.2,10.975,10.925,12.325,6.025,0.5075,13.7175,,0.24444444,,71.25,0.325,224.5,14.0,,65.2,Satisfactory,Chennai
35.0,44.5,4.875,10.225,9.375,5.725,5.25,0.565,7.84,,0.275,,71.75,0.6,262.75,14.25,,59.2,Satisfactory,Chennai
29.0,55.5,5.45,10.975,10.25,5.4,5.175,0.62,9.115,,0.2,,72.5,0.675,274.0,41.75,,56.4,Satisfactory,Chennai
65.5,106.75,9.15,11.675,13.65,5.4,5.5,0.7725,12.6425,,0.4,,73.25,0.575,278.0,146.75,,119.2,Moderate,Chennai
80.75,130.5,6.5,11.025,11.15,8.35,6.825,0.685,14.11,,0.45,,71.0,1.3,271.0,280.75,,169.5,Moderate,Chennai
31.25,66.0,3.5,8.325,7.25,22.025,12.2,0.495,24.795,,0.1,,68.5,2.0,241.25,427.0,,66.7,Satisfactory,Chennai
1.75,28.5,2.6,6.75,5.7,17.2,9.75,0.425,14.2575,,0.1,,69.25,2.35,248.75,441.5,,28.5,Good,Chennai
1.0,24.75,2.425,5.9,5.05,14.75,8.1,0.3775,13.62,,0.11875,,67.75,2.175,232.75,503.75,,24.8,Good,Chennai
2.25,27.0,2.4,5.675,5.025,14.15,6.875,0.3475,13.7675,,0.16875,,68.5,2.525,246.75,469.75,,27.0,Good,Chennai
8.0,29.25,2.175,4.85,4.35,5.825,5.5,0.2725,6.86,,0.21875,,71.75,2.65,242.25,506.5,,29.2,Good,Chennai
13.5,35.0,2.025,4.9,4.25,5.425,5.225,0.31,26.415,,0.26875,,71.25,2.525,235.25,382.0,,35.0,Good,Chennai
13.0,34.0,1.9,5.1,4.225,5.55,5.65,0.3175,37.335,,0.31875,,72.5,2.325,238.25,264.5,,37.3,Good,Chennai
15.0,40.5,1.125,6.85,4.35,13.925,7.225,0.3175,63.0125,,0.36875,,69.0,1.8,252.0,98.5,,63.8,Satisfactory,Chennai
12.0,46.0,3.175,11.15,8.5,19.0,8.175,0.36,15.7775,,0.4,,69.0,1.45,233.0,21.5,,46.0,Good,Chennai
14.25,58.5,2.6,14.15,9.6,13.175,6.95,0.4275,14.3575,,,,69.25,1.225,236.5,14.0,,59.3,Satisfactory,Chennai
21.5,61.0,2.975,16.125,11.025,13.55,6.25,0.55,14.0625,,0.3,,68.0,1.125,237.0,14.0,,61.8,Satisfactory,Chennai
21.0,61.25,3.625,16.325,11.575,13.975,6.225,0.575,13.82,,0.725,,69.25,1.15,237.0,14.0,,62.0,Satisfactory,Chennai
14.25,49.5,3.275,14.075,10.1,13.7,6.175,0.5575,13.72,,0.475,,69.25,1.15,237.5,14.0,,49.5,Good,Chennai
15.5,42.5,2.6,14.95,10.075,6.525,5.45,0.46,6.76,,0.575,,72.5,0.625,237.5,14.0,,42.5,Good,Chennai
25.25,53.25,2.075,14.45,9.425,6.1,5.275,0.475,9.6525,,0.6,,72.75,0.7,237.25,14.0,,54.2,Satisfactory,Chennai
22.75,55.0,2.125,16.15,10.325,6.775,5.8,0.545,12.3475,,0.525,,71.75,0.35,237.0,14.0,,55.9,Satisfactory,Chennai
21.75,56.5,1.575,13.625,8.5,8.75,5.9,0.5125,30.6725,,0.375,,71.25,0.6,237.5,14.0,,57.4,Satisfactory,Chennai
21.0,52.0,1.925,10.4,7.1,21.025,9.3,0.475,23.86,,0.175,,69.25,0.875,244.0,14.0,,53.0,Satisfactory,Chennai
22.25,54.5,2.7,12.6,8.9,22.05,7.95,0.5075,13.815,,0.1,,69.25,0.9,269.25,14.0,,55.4,Satisfactory,Chennai
30.25,63.75,3.35,12.5,9.4,16.45,6.95,0.525,13.6225,,0.11875,,68.75,0.675,314.0,14.0,,64.5,Satisfactory,Chennai
39.5,68.0,5.025,13.35,11.175,15.475,7.075,0.54,13.865,,0.2125,,70.5,0.45,317.0,14.0,,68.6,Satisfactory,Chennai
37.75,75.5,9.725,16.175,16.5,8.15,5.85,0.68,10.63,,0.24375,,72.5,0.65,317.0,48.75,,76.0,Satisfactory,Chennai
64.5,102.75,10.225,13.65,15.6,7.7,5.8,0.7075,7.105,,0.1,,72.0,1.3,297.75,177.75,,115.8,Moderate,Chennai
57.75,82.0,6.15,8.875,9.725,8.625,5.9,0.63,10.045,,0.1,,72.0,1.7,283.75,259.5,,96.3,Satisfactory,Chennai
28.0,59.25,4.65,10.95,9.7,10.975,7.025,0.5575,17.2975,,0.11097561,,71.0,2.05,268.75,419.0,,60.1,Satisfactory,Chennai
13.5,64.25,2.6,10.975,7.95,23.95,16.8,0.4,18.815,,0.1402439,,69.0,2.5,250.25,535.0,,65.0,Satisfactory,Chennai
14.5,69.75,2.65,10.45,7.725,21.025,14.275,0.36,14.1125,,0.1695122,,68.25,2.75,253.0,565.5,,70.4,Satisfactory,Chennai
14.25,74.0,3.025,13.45,9.625,17.95,13.825,0.3225,14.21,,0.19878049,,68.25,2.9,253.75,555.5,,74.5,Satisfactory,Chennai
21.25,72.75,3.725,13.9,10.425,16.475,14.85,0.3425,15.24,,0.22804879,,68.75,2.85,255.5,487.5,,73.3,Satisfactory,Chennai
32.75,81.0,3.0,13.95,9.85,6.625,12.175,0.265,13.13,,0.25731707,,71.5,2.75,247.25,388.75,,81.4,Satisfactory,Chennai
36.0,87.25,2.05,11.925,8.025,6.05,10.3,0.3225,14.895,,0.27560976,,71.75,2.5,243.25,252.75,,87.5,Satisfactory,Chennai
30.0,81.75,3.725,19.65,13.5,6.575,10.35,0.405,8.7725,,,,72.5,2.1,259.25,115.0,,82.1,Satisfactory,Chennai
26.25,84.75,3.35,21.15,13.95,8.95,12.6,0.4375,17.1025,,,,70.25,1.775,259.25,22.75,,85.1,Satisfactory,Chennai
17.0,82.5,4.0,19.35,13.525,19.725,19.125,0.4625,16.9025,,,,69.25,1.0,251.25,14.0,,82.8,Satisfactory,Chennai
23.0,112.25,4.8,14.9,11.8,19.6,11.875,0.52,12.74,,0.5,,69.5,1.15,251.0,14.0,,109.1,Moderate,Chennai
24.5,81.5,3.6,17.575,12.25,16.45,9.625,0.58,13.23,,0.75,,68.75,1.225,251.75,14.0,,81.9,Satisfactory,Chennai
27.25,86.75,3.85,16.45,11.9,15.325,8.975,0.64,13.915,,0.6,,70.0,0.575,251.25,14.0,,87.0,Satisfactory,Chennai
24.5,90.0,3.525,17.375,12.1,6.5,6.625,0.5525,14.5,0.2,0.575,,72.75,0.3,251.0,14.0,,90.2,Satisfactory,Chennai
33.5,92.25,4.625,19.325,14.05,6.325,6.9,0.7175,7.45,0.1,0.75,,72.25,0.3,251.0,14.0,,92.4,Satisfactory,Chennai
38.5,90.75,12.6,20.2,21.0,6.925,7.4,0.795,8.2325,0.10007911,0.725,,72.5,0.3,251.0,14.0,,90.9,Satisfactory,Chennai
47.0,95.5,13.2,16.825,19.675,9.975,6.875,0.7725,17.7375,0.1011076,0.675,,71.75,0.3,251.25,14.0,,95.6,Satisfactory,Chennai
60.25,93.0,9.35,14.975,15.5,20.45,10.1,0.7075,21.5625,0.10237342,0.775,,70.5,0.475,252.0,14.0,,101.8,Moderate,Chennai
34.25,60.75,8.725,13.35,14.2,22.65,9.025,0.6,14.26,0.10363924,0.625,,69.25,0.5,251.5,14.0,,61.5,Satisfactory,Chennai
22.75,49.5,7.0,10.35,11.2,18.0,8.05,0.545,12.9375,0.10490506,0.3,,69.75,0.65,271.5,14.0,,49.5,Good,Chennai
11.75,34.0,6.9,9.7,10.8,18.0,7.55,0.5525,14.015,0.106170885,0.2,,70.5,0.55,278.0,14.0,,34.0,Good,Chennai
25.75,48.25,10.65,14.5,16.375,10.325,6.1,0.68,3.92,0.10727848,0.3,,73.75,0.575,278.0,48.25,,48.2,Good,Chennai
68.5,104.25,8.25,13.3,13.775,8.45,5.8,0.6825,4.85,,0.4,,72.5,0.725,279.5,180.75,,129.0,Moderate,Chennai
37.75,86.75,7.15,10.4,11.325,10.575,5.65,0.6525,4.655,,0.25,,72.5,1.275,291.5,261.5,,87.0,Satisfactory,Chennai
37.75,74.75,4.0,9.0,8.1,11.725,6.075,0.5575,13.525,,0.2,,72.25,1.65,285.75,293.75,,75.3,Satisfactory,Chennai
32.75,68.0,3.25,13.25,9.7,23.25,9.375,0.5375,23.0775,,0.1,,68.75,2.025,270.75,374.75,,68.6,Satisfactory,Chennai
33.5,67.25,4.325,15.325,11.675,21.825,12.975,0.475,14.5025,,0.1,,68.75,2.225,266.0,417.5,,67.9,Satisfactory,Chennai
21.0,65.0,4.475,17.25,12.825,18.975,17.375,0.44,14.2075,,0.10320513,,67.75,2.275,259.25,409.0,,65.7,Satisfactory,Chennai
24.25,65.25,3.75,12.95,9.925,18.075,19.2,0.4225,15.045,,0.108333334,,68.75,3.0,237.75,484.25,,65.9,Satisfactory,Chennai
26.25,60.75,2.425,5.575,4.95,7.825,7.15,0.265,8.425,,0.11346154,,72.0,3.25,247.75,373.5,,61.5,Satisfactory,Chennai
31.0,51.0,2.725,14.0,9.65,6.5,7.225,0.2925,8.77,,0.118589744,,71.75,2.4,256.25,230.0,,52.6,Satisfactory,Chennai
32.0,65.25,2.3,13.625,9.125,7.925,9.3,0.31,11.86,,0.12371795,,71.25,2.4,262.5,125.75,,65.9,Satisfactory,Chennai
27.75,53.25,1.225,13.25,8.025,9.5,10.825,0.355,13.425,,0.12884615,,71.75,2.125,258.75,26.75,,54.2,Satisfactory,Chennai
33.25,52.75,1.575,10.85,6.7,20.75,16.9,0.51,20.825,,,,69.0,1.75,256.0,14.0,,56.3,Satisfactory,Chennai
35.0,63.25,2.525,13.65,9.325,20.5,10.35,0.56,14.6525,,,,68.0,1.675,255.25,14.0,,64.0,Satisfactory,Chennai
33.75,71.25,1.55,8.875,5.975,17.775,8.375,0.49,15.5325,,,,68.25,2.175,250.75,14.0,,71.8,Satisfactory,Chennai
22.25,52.75,1.975,12.825,8.425,16.25,7.9,0.5225,14.4075,,,,68.25,1.725,259.0,14.0,,53.7,Satisfactory,Chennai
